ydl,pll,evaluation,date,label
315,4,为什么我买的股票总是大盘跌它跌，大盘涨它跌，大盘绿,03-25 10:36,2
97,0,海王，是不按套路出牌,03-25 10:33,2
134,1,$中远海控(SH601919)$自从万敏上台海控一直绿油油完全,03-25 10:31,2
87,0,撤了，不玩了,03-25 10:30,2
287,1,$中远海控(SH601919)$去看看万敏任前管的那个中旅走势,03-25 10:26,2
109,0,下午,03-25 10:24,2
2437,15,前几天16.6大量压单，今天16位置大量托单，说明了什么,03-25 10:21,2
233,3,这几天也奇了怪了，中远海控A股竟然比港股强[为什么][,03-25 10:21,2
141,0,$中远海控(SH601919)$大概率分红不及预期,03-25 10:20,1
313,2,$中远海控(SH601919)$下周剧本已经写好了，周一怒涨一,03-25 10:19,2
97,0,$中远海控(SH601919)$加了点资金进来！本想做t！呵呵,03-25 10:18,2
100,0,$中远海控(SH601919)$周线已经三连跌了,03-25 10:18,2
106,0,什么是坑，看中远海控这垃圾股票就知道了,03-25 10:18,2
310,5,$中远海控(SH601919)$主力机构太笨了，笨死了！不像雅,03-25 10:16,2
93,0,垃圾,03-25 10:15,2
101,0,年报是不是有雷啊，怎么又这个熊样了,03-25 10:15,2
101,0,下破16无悬念。,03-25 10:14,2
90,0,垃圾股,03-25 10:14,2
191,1,16元成为大顶，今日不逃，再无机会！,03-25 10:12,2
122,0,$中远海控(SH601919)$年报有雷！,03-25 10:09,2
130,0,大家快跑，马上要暴跌了。,03-25 10:08,2
241,1,中远业绩好得狠，就是股票特垃圾，别碰就是了,03-25 10:07,2
108,0,$中远海控(SH601919)$垃圾,03-25 10:06,2
138,0,$中远海控(SH601919)$主力最近天天这么卖，估计提前得,03-25 10:04,1
318,2,$中远海控(SH601919)$给你们预告下。年报。。。不实施,03-25 10:04,2
149,0,$中远海控(SH601919)$中远海控只要下跌，永远处于这个,03-25 10:03,2
126,0,买了海控，倒了八辈子血霉,03-25 10:03,2
183,1,$中远海控(SH601919)$散户的力量真大能把主力机构拉下,03-25 10:03,2
103,0,有，,03-25 10:02,1
109,0,垃圾,03-25 10:01,2
122,0,瞎了眼了,03-25 10:01,2
117,0,$中远海控(SH601919)$破16,03-25 10:00,2
111,0,昨天一个诱多，哈哈哈,03-25 09:59,2
223,2,分红无望了？,03-25 09:58,2
753,3,$中远海控(SH601919)$加仓完毕……昨儿尾盘出的现在全,03-25 09:58,1
248,2,$中远海控(SH601919)$在化工赚的钱全赔这了，想着回本,03-25 09:56,2
110,0,谢谢关注，但是不好,03-25 09:54,1
107,0,大清早的这是咋了,03-25 09:54,2
242,6,$中远海控(SH601919)$二季度会有光吗？,03-25 09:52,1
139,0,没利润的小心点，今天好像有人套利，分时几千手几千手,03-25 09:52,2
122,0,$中远海控(SH601919)$总知我一定要比港股跌的多，跌的,03-25 09:51,2
238,1,$中远海控(SH601919)$昨天16.38出然后冲上16.58有点后,03-25 09:51,1
113,0,$中远海控(SH601919)$本来我是不信邪的，因为海空，我,03-25 09:50,2
368,4,$中远海控(SH601919)$倒八辈子血霉,03-25 09:50,2
111,0,逃顶，逃出大顶。,03-25 09:50,2
120,0,即日起更名为：中远海坑,03-25 09:48,1
159,1,$中远海控(SH601919)$砸了又砸。,03-25 09:48,2
171,1,只是明知道的事情，只不过不服输的心态，垃圾公司,03-25 09:46,2
126,0,$中远海控(SH601919)$作为韭菜最后的希望，年报出来后,03-25 09:46,2
114,0,$中远海控(SH601919)$我赌你的枪里没有子弹，不信你开,03-25 09:45,2
123,0,$中远海控(SH601919)$按照这样的走势，后面几天大概率,03-25 09:44,2
668,6,昨天拉升试盘，上不去发套，今天开盘是砸盘试水，跟风,03-25 09:44,1
415,5,可怜中远股民，有消息的先跑了,03-25 09:43,2
254,4,$中远海控(SH601919)$问董秘:啥时候公布分红方案？,03-25 09:42,2
119,0,$中远海控(SH601919)$臭，买了你真是晦气,03-25 09:42,2
137,0,$中远海控(SH601919)$钉子裤还活着？加油啊，慢慢等解,03-25 09:42,1
155,0,$中远海控(SH601919)$一阴一阳昨天已经设计好了,03-25 09:40,2
135,0,什么情况大盘涨为啥还跌,03-25 09:38,2
240,2,一群韭菜叽叽叽喳喳，继续调整了,03-25 09:38,2
166,0,$中远海控(SH601919)$还在想着上涨的就不要想了，已经,03-25 09:38,2
129,0,$中远海控(SH601919)$去年已经是这个股的巅峰了，往后,03-25 09:38,2
120,0,$中远海控(SH601919)$这样就让人难受了吧！,03-25 09:37,2
111,0,强烈要求换董秘,03-25 09:37,2
108,0,$中远海控(SH601919)$我真的会谢,03-25 09:37,2
116,0,$中远海控(SH601919)$论废物是特性[滴汗],03-25 09:36,2
289,2,$中远海控(SH601919)$去玩西海岸的市场吧，那里才有光,03-25 09:36,2
112,0,$中远海控(SH601919)$垃圾海狗！永远跟跌不跟涨的垃圾,03-25 09:35,2
188,1,$中远海控(SH601919)$有人知道发生了什么吗？挨千刀的,03-25 09:35,2
109,0,$中远海控(SH601919)$有人知道发生了什么吗？挨千刀的,03-25 09:35,2
122,0,$中远海控(SH601919)$看看人家温氏股份的董秘，就知道,03-25 09:35,2
159,0,$中远海控(SH601919)$快撤，有敌情！！！,03-25 09:34,1
100,0,还不快跑,03-25 09:33,2
120,0,$中远海控(SH601919)$什么时候分红？,03-25 09:33,2
187,1,$中远海控(SH601919)$呵呵，昨天涨了9分钱，今天上来,03-25 09:32,1
99,0,够垃圾[赞],03-25 09:31,2
123,0,海控港股空头占比只有10%不到，后市稳步上涨没问题,03-25 09:30,1
108,0,说试盘的出来走两步,03-25 09:29,1
122,0,等分红了，删自选,03-25 09:29,2
131,0,今天正式破位下跌，15.4,03-25 09:28,2
188,1,$中远海控(SH601919)$准备16.15进一半，如果继续下滑1,03-25 09:27,2
164,1,期望越大，失望越大,03-25 09:27,2
347,1,神棍一次，开盘下杀到15.8左右再迅速拉起[困顿],03-25 09:26,2
99,0,吐,03-25 09:25,2
115,0,老板，1000多亿现金，发红包吧[大笑],03-25 09:24,1
163,1,$中远海控(SH601919)$您好！谢谢关注！,03-25 09:21,2
373,2,$中远海控(SH601919)$今天9：15挂了30万股卖单，欲诱,03-25 09:21,2
210,2,两天没看港股竟然跌了…昨晚外围全部回头今天你硬不硬,03-25 09:18,2
115,0,A股盈利30多万本来准备全买港股这两天的走势很迷啊,03-25 09:17,1
229,2,$中远海控(SH601919)$港股海运大涨,03-25 09:10,1
130,0,$中远海控(SH601919)$今天不跌5个点我看不起你,03-25 09:04,2
207,1,$中远海控(SH601919)$这个人跑去复星了,03-25 08:56,2
920,7,中欧火车停运，都走海运了，现在海运费暴涨，还一船难,03-25 08:51,2
3831,46,关于股票的投资时效性和操作差异性,03-25 08:46,2
139,0,$中远海控(SH601919)$她来了她来了，摇摇摆摆的走来了,03-25 08:33,2
5003,68,$中远海控(SH601919)$3.25昨天下午海控出现短暂的拉升,03-25 08:16,1
122,0,每次变盘都向下,03-25 08:13,2
126,0,大涨,03-25 08:10,1
3957,83,周五,03-25 07:39,1
418,0,中远海控：连续4日融资净买入累计1.21亿元（03-24）,03-25 07:37,1
190,0,$中远海控(SH601919)$很多时候，决定状态的不是年龄，,03-25 07:35,2
359,2,$中远海控(SH601919)$目前全仓海控！浮亏40433.31,03-25 07:01,2
13387,131,【2022.3.25】上午还在夸海控，这个量能太好了，极致,03-25 06:50,1
808,4,公司控股股东中远海运集团于2021年10月25日完成收购希,03-25 06:47,1
636,3,$中远海控(SH601919)$油价提高影响中海业绩？水涨船高,03-25 06:45,1
565,6,$中远海控(SH601919)$外围航运都调整了，今儿不知道中,03-25 06:14,1
237,0,来来回回上上下下，没T本金都亏的发慌。终于忍不住T了,03-25 00:44,1
897,0,据悉，美国联邦海事委员会(FMC)将在涉及美国出口业务,03-25 00:16,2
2294,10,周五了，肯定是涨的，海控这么久以来，无论怎么跌，周,03-25 00:08,2
175,0,$中远海控(SH601919)$中远的长协订单占比多少？,03-24 23:06,2
382,5,$中远海控(SH601919)$一位股民的金玉良言：先学习好“,03-24 22:25,1
498,4,$中远海控(SH601919)$明天又得跌一块钱,03-24 22:10,2
200,1,您好，谢谢关注！,03-24 22:06,2
1161,17,$中远海控(SH601919)$虽然只涨了九分钱，确是万绿丛中,03-24 21:19,2
858,5,尾盘又加仓了，重仓持股，放一年。不怕赚不到，我不信,03-24 21:05,1
344,4,国企为什么不分红[大笑],03-24 21:01,2
206,1,[哭][哭][哭][哭][哭][哭],03-24 20:59,2
162,0,海王，涨一天调5天，韭菜们注意了,03-24 20:55,2
252,2,$中远海控(SH601919)$在这里都是经过大风大浪的，14买,03-24 20:47,1
186,2,你好，谢谢关注,03-24 20:44,2
266,2,年报前会再来一波收割吗,03-24 20:41,1
147,0,董事会si了吗？回购还不开始？,03-24 20:31,2
313,2,$中远海控(SH601919)$明天涨停好不好，差不多得了，筹,03-24 20:23,1
317,1,看各位股民都在怨声载道，我就想问下你们，你们了解央,03-24 20:22,2
608,4,$中远海控(SH601919)$这海狗小渣股是专门坑四种类型股,03-24 19:26,2
809,1,【2022/03/24】海控涨取决于什么,03-24 19:09,1
1269,9,交通运输部：预计2022年国际干散货运输市场海运量供需,03-24 19:00,2
948,5,$中远海控(SH601919)$4月18日前应该增持,03-24 18:54,1
848,1,麻蛋起来那一波手抖加了20手，然后恶心到尾盘，不过有,03-24 18:51,1
717,16,大家成本多少？,03-24 18:38,2
516,2,$中远海控(SH601919)$美宣布重新豁免352项中国进口商,03-24 18:19,1
223,0,的,03-24 18:16,1
717,7,看来此股已经没有机构在玩了，还是我们自己自娱自乐吧,03-24 17:22,2
1276,6,交通运输部：预计2022年国际干散货运输市场海运量供需,03-24 17:00,2
338,1,$中远海控(SH601919)$这票要到300万手成交量才行,03-24 16:09,1
398,2,$中远海控(SH601919)$废柴！！！海狗每次启动拉升最多,03-24 16:08,2
1811,12,$中远海控(SH601919)$海控大涨即将来临，大家做好准备,03-24 15:51,1
484,1,大家是否能够深刻理解射手与农场主的故事？$山东黄金(,03-24 15:46,2
190,0,$中远海控(SH601919)$坐等月底那四个精准减持的高管表,03-24 15:44,2
224,0,有没有人今天买了000893，我昨天在601919股吧里说了，,03-24 15:41,2
1120,4,大家都在等……   这量能还是很萎靡！,03-24 15:30,2
483,3,二十日均线下震荡，走势形态为四阳加三阴，技术上属于,03-24 15:29,1
486,10,这股主要炒做什么？,03-24 15:23,2
560,6,今天是诱多还是试盘呢，拉高那一下差点高点追进去，控,03-24 15:04,2
163,0,$中远海控(SH601919)$别炒股，不然天天都是拉稀的一天,03-24 15:02,2
514,2,连续几天尾盘有大单买入，第二天早上抛掉做T，这股想,03-24 15:02,2
325,1,今天调整不到位，随后三天继续调整。,03-24 15:01,2
336,2,横久必跌，这才是真理,03-24 14:56,2
337,1,$中远海控(SH601919)$不戴绿帽子就行[旺柴],03-24 14:54,2
161,0,$中远海控(SH601919)$5日线保卫战！,03-24 14:53,1
163,0,$中远海控(SH601919)$没有什么所谓的利好，只有主力看,03-24 14:53,2
305,1,药劲又要过去了。。,03-24 14:52,2
596,5,明天大盘大跌，海控今天诱多，明天大概率踩15.4,03-24 14:51,2
312,1,$中远海控(SH601919)$狗庄恶心骗散户的钱让股民真是寒,03-24 14:41,2
927,20,早上挂16.59，最高16.58，差一分钱没成交[哭],03-24 14:35,2
410,2,$中远海控(SH601919)$近期阴阳交错，明天阴线,03-24 14:26,2
163,0,已跑路，隔岸观火中……,03-24 14:25,2
362,2,$中远海控(SH601919)$中国输美产品关税豁免352项，应,03-24 14:21,1
337,1,$中远海控(SH601919)$快枪手[怒][怒],03-24 14:20,2
396,1,$中远海控(SH601919)$谁知道13亿解禁股什么时候解禁呀,03-24 14:19,2
339,2,$中远海控(SH601919)$骗子公司一点诚信都没有，说回购,03-24 14:17,2
389,1,船去年买了还买了二十艘。我看还有什么要买的，剩下不,03-24 14:17,2
294,1,举了也不过两三分钟，别那么兴奋[呲牙][呲牙][呲牙],03-24 14:16,1
166,0,$中远海控(SH601919)$散户使劲卖，赶紧的，让他们吃个,03-24 14:16,2
156,0,出货中，不要抱幻想了,03-24 14:15,2
183,0,$中远海控(SH601919)$哎，拉一把后不拉了。,03-24 14:11,2
336,4,$中远海控(SH601919)$主力=狗崽子,03-24 14:11,2
150,0,$中远海控(SH601919)$狗庄,03-24 14:10,2
147,0,应该回到2.77,03-24 14:05,1
305,0,$中远海控(SH601919)$韩军也是年少轻狂，为啥一定把预,03-24 14:03,2
412,5,今天一定会破16.66明天吃肉肉,03-24 14:02,1
430,6,海控太让人失望，主要是它公司的做法，说增持，做到了,03-24 13:59,2
181,0,https://wap.eastmoney.com/news/info/deta,03-24 13:58,2
235,1,拉高出货,03-24 13:58,2
164,0,$中远海控(SH601919)$好了，结束了，洗洗睡吧,03-24 13:58,2
220,1,硬起来,03-24 13:58,1
159,0,$中远海控(SH601919)$[赚钱],03-24 13:55,2
455,3,$中远海控(SH601919)$盘中突然爆拉一个点，多少散户就,03-24 13:54,2
294,1,又套进去一批，哈哈,03-24 13:54,2
364,4,突然涨一下，突然跌一下，不要把人吓出心脏病，讲点武,03-24 13:52,2
184,0,3月31日公布年报,03-24 13:51,2
156,0,主力们在冲冲上去，加油,03-24 13:51,1
300,1,$中远海控(SH601919)$涨一点就有一大堆卖的,03-24 13:50,1
1973,4,再论：我为什么依然看好中远海控（附：多图论证）,03-24 13:49,1
1109,31,$中远海控(SH601919)$这玩意儿要耐心等年报，年报高分,03-24 13:47,2
225,0,MA均线上穿下穿双向做中远0324操作,03-24 13:46,2
161,0,$中远海控(SH601919)$散户被外资玩弄于股掌之间，没人,03-24 13:45,2
426,1,刚说完你就开始这样子直线拉升啊！这样不太好吧。$中,03-24 13:42,2
165,0,美宣布重新豁免352项中国进口商品关税,03-24 13:41,1
229,1,涨停一波,03-24 13:39,1
146,0,$中远海控(SH601919)$终于开始了！,03-24 13:38,1
245,1,$中远海控(SH601919)$涨了一大波的股最好别碰，亏损的,03-24 13:36,2
151,0,$中远海控(SH601919)$很想问一下，为何那么多人在公频,03-24 13:35,2
214,0,你没让我失望。$中远海控(SH601919)$希望未来的几天，,03-24 13:33,2
311,2,这股价半死不活的是要死了吗,03-24 13:30,2
150,0,$中远海控(SH601919)$主力加油啊！,03-24 13:26,1
267,1,$中远海控(SH601919)$猛的打开，我以为停牌了[微笑][,03-24 13:25,1
152,0,有意思吗天天的,03-24 13:25,2
255,1,$中远海控(SH601919)$都等着下周的消息呢，不动，交易,03-24 13:23,2
152,0,$中远海控(SH601919)$中远织布机,03-24 13:20,2
165,0,$中远海控(SH601919)$快去中国医药，要涨停了,03-24 13:19,2
242,1,中远海控太伤股民的心了，都走完了你自己玩吧,03-24 13:14,2
147,0,$中远海控(SH601919)$哈哈哈T股到头了，没人敢拉一拉,03-24 13:13,1
127,0,都走完了，持有海狗的高手都做完了，没希望了海狗，坑,03-24 13:11,2
160,0,$中远海控(SH601919)$上午成交量不足8亿，简直是个笑,03-24 13:11,2
138,0,居然还有这么多看好的，笑死，这个股已经进入织布下跌,03-24 13:09,2
298,3,$中远海控(SH601919)$自从换了股票，心情都好了,03-24 13:05,2
221,1,$中远海控(SH601919)$自从买了海控每天心里都空洞洞,03-24 12:57,2
160,0,$中远海控(SH601919)$警惕一个骗子,03-24 12:55,2
122,0,$中远海控(SH601919)$这是等着31号利好好出货吗,03-24 12:42,2
194,1,$中远海控(SH601919)$翻船吧这样,03-24 12:33,2
293,7,$中远海控(SH601919)$大家记得业绩说明会一起刷屏：您,03-24 12:25,1
387,2,3元高管股令管理层对公司股东权益和市值有无增值贡献,03-24 12:17,2
668,7,别买，内部员工早就套现跑了,03-24 12:07,2
5449,42,关于结束操作中远海控的总结！,03-24 12:06,2
831,4,中远海控，地量，地量，地量，但没有出现地价！,03-24 11:56,1
257,2,$中远海控(SH601919)$持有180天！目前浮亏42633.21元,03-24 11:53,1
137,0,$中远海控(SH601919)$狗庄如果还是这么不配合的话，只,03-24 11:50,2
152,0,$中远海控(SH601919)$一浪比一浪低，下跌趋势改变不了,03-24 11:47,2
133,0,就是这样的德行，大盘不好，就假装强势红盘,03-24 11:43,2
121,0,$中远海控(SH601919)$大家争取保本出[大笑][大笑][大,03-24 11:41,1
134,0,海控管理弊端是高管股权奖励股值太低对公司和股东作不,03-24 11:40,2
325,2,$中远海控(SH601919)$脸都不要了，RNM退钱！,03-24 11:32,2
125,0,$中远海控(SH601919)$实在不行，就下来吧,03-24 11:30,1
121,0,$中远海控(SH601919)$实在不行，就下来吧,03-24 11:30,1
297,1,你贝勒爷我现在在上海医药数板，本没心情来水控发帖，,03-24 11:30,2
230,3,万敏怎么才能下台,03-24 11:29,2
